leaf1	leaf2	leaf3	leaf4
0.00784798	0.0484967	0.013123	0.0201024	
0.00402179	0.00531541	0.0110975	0.00845004	
0.0122102	0.00468546	0.00804161	0.023744	
0.0179839	0.00974514	0.00497504	0.0101966	
0.00467512	0.00789002	0.0086147	0.0106729	
0.0106705	0.0121998	0.011229	0.0057051	
0.0111385	0.013441	0.0101333	0.00884352	
0.0137618	0.00628308	0.0163701	0.0057916	
0.0108223	0.00654648	0.00931708	0.0373605	
0.00141507	0.0102602	0.0314021	0.0135084	
0.00595247	0.0101646	0.00384929	0.0140366	
0.0174324	0.0150989	0.00872871	0.00623198	
0.00960835	0.00637355	0.00815421	0.00641421	
0.0125354	0.0104722	0.00980975	0.0176934	
0.00815849	0.00579975	0.00188688	0.00748456	
0.00508502	0.00599824	0.0215073	0.0373823	
0.00311955	0.0131564	0.00484729	0.0141362	
0.0185734	0.0157183	0.0211438	0.00745938	
0.00897103	0.0119113	0.00982374	0.00363479	
0.0192903	0.00790264	0.0120751	0.00459632	
0.394507	0.379379	0.0335271	0.0096215	
0.0226617	0.0238144	0.0230562	0.0297614	
0.0130672	0.00683203	0.00616522	0.00999606	
0.00524623	0.00671255	0.00686444	0.0053751	
0.00403856	0.00428087	0.015999	0.00470951	
0.00392541	0.00331771	0.00356506	0.00291854	
0.00390598	0.00711977	0.00698767	0.00886172	
0.00894545	0.00506482	0.00299409	0.00717855	
0.0147007	0.00748967	0.00567022	0.0120912	
0.00811414	0.0108687	0.00464058	0.00618841	
0.0235908	0.0224704	0.0116337	0.00541224	
0.0122363	0.00632842	0.0588287	0.00426301	
0.00822153	0.00672238	0.0100596	0.016143	
0.0210337	0.00525652	0.00711245	0.00346392	
0.00716048	0.0122024	0.00436762	0.00365859	
0.007351	0.00726175	0.0111108	0.0258774	
0.00776742	0.00747691	0.0135944	0.00653137	
0.00837459	0.00844874	0.0273337	0.0308386	
0.00666771	0.00371628	0.0113036	0.0305974	
0.00514306	0.0142847	0.00601539	0.00906541	
0.00216376	0.00537052	0.00149537	0.00314518	
0.00570899	0.006179	0.00924094	0.00249726	
0.024991	0.00733823	0.0204688	0.0110262	
0.00664692	0.011075	0.0122508	0.00931628	
0.00620083	0.0130353	0.0116191	0.0195821	
0.00238127	0.0156529	0.0123019	0.00583832	
0.00561455	0.00823599	0.00785298	0.00886977	
0.0215149	0.0264369	0.222438	0.359368	
0.00900986	0.00690194	0.0104015	0.00938282	
0.0192257	0.00385664	0.0130839	0.00714568	
0.0119854	0.00408014	0.00561955	0.00516043	
0.017222	0.0137639	0.0106853	0.0210534	
0.0677523	0.0117378	0.027122	0.0231125	
N/A	N/A	N/A	N/A	
0.00453119	0.0126384	0.00952797	0.00477202	
0.0100889	0.00881191	0.00655101	0.00359797	
0.00830517	0.0134596	0.00972242	0.00844401	
0.00611863	0.00407741	0.00807911	0.00633467	
0.00443097	0.0044919	0.0106896	0.00523724	
0.00510927	0.00603733	0.0123611	0.00522898	
0.00663088	0.00499717	0.0166345	0.00455684	
0.00585145	0.00675845	0.00451706	0.00909406	
0.00210116	0.0105973	0.00738695	0.0119157	
0.00436915	0.0126384	0.00374336	0.0138363	
0.0104768	0.00450425	0.00373325	0.00494686	
0.00754889	0.00309857	0.00527266	0.00296159	
0.00641274	0.00248872	0.00825797	0.00448367	
0.00660092	0.00391206	0.00974362	0.0106826	
0.510317	0.477486	0.530085	0.506982	
0.00562041	0.0219437	0.0057293	0.00679378	
0.00915416	0.0194162	0.00738909	0.0154617	
0.00161935	0.00805266	0.0053326	0.00812554	
0.00659922	0.0129361	0.00737075	0.00805747	
0.00609676	0.00999751	0.00369082	0.00548742	
0.00451012	0.00262213	0.00468829	0.00769147	
0.00695561	0.0021468	0.00682504	0.010491	
0.0132464	0.00504796	0.00701255	0.00754137	
0.00398342	0.0125294	0.00448207	0.00819386	
0.00915199	0.00394524	0.00394172	0.00612801	
0.0144453	0.00518805	0.00481289	0.00374942	
0.0279097	0.0126045	0.0124586	0.00314846	
0.0114841	0.014053	0.00567654	0.0209941	
0.0041701	0.00291104	0.00623555	0.0145723	
0.0163127	0.00344764	0.0052578	0.00801259	
0.0086061	0.0241263	0.00163687	0.00476675	
0.0044023	0.00257957	0.0111241	0.00619682	
0.00384971	0.00260526	0.00180019	0.011628	
0.00298207	0.00352111	0.0104473	0.00669658	
0.0192767	0.0115727	0.00660895	0.00303367	
0.00722855	0.00867868	0.00842201	0.00279353	
0.00891443	0.0084119	0.00636633	0.00935858	
0.00870763	0.0114879	0.132874	0.109872	
0.00523784	0.014194	0.0153373	0.0177378	
0.00526514	0.0187706	0.0205564	0.0122464	
0.00635437	0.007056	0.0132489	0.00672425	
0.0156638	0.00288635	0.00831347	0.013158	
0.00597658	0.00362855	0.0150526	0.01591	
0.00412384	0.0109945	0.0231746	0.016225	
0.00771641	0.00808792	0.0113737	0.012601	
N/A	N/A	N/A	N/A	
0.00909624	0.0113591	0.00930656	0.0112224	
N/A	N/A	N/A	N/A	
0.624488	0.611849	0.55779	0.348121	
0.00829429	0.00637735	0.0128845	0.0060901	
0.00371217	0.0091285	0.0105166	0.0222333	
0.00677335	0.00496088	0.0147393	0.00501842	
0.00895744	0.0114035	0.00801457	0.00553537	
0.00815565	0.0104661	0.00692368	0.00698026	
0.0102031	0.0218378	0.00851725	0.00698649	
0.00561734	0.00459132	0.0202456	0.0133279	
0.0115389	0.0103125	0.00496405	0.00729596	
0.0114901	0.00520369	0.00590194	0.0122899	
0.00805381	0.00840502	0.0164553	0.0115989	
0.032663	0.00186933	0.0121432	0.00862505	
0.0145014	0.0155782	0.00940228	0.00346011	
0.00941912	0.0255423	0.00473421	0.0292609	
0.00778172	0.0163679	0.00198969	0.0109824	
0.0168973	0.020599	0.0410412	0.00990321	
0.0218928	0.0116222	0.0156691	0.0110231	
0.0190541	0.0110272	0.0213497	0.00572602	
0.00682212	0.0149549	0.00633426	0.0080272	
0.072401	0.0340071	0.0468351	0.0255832	
0.00944338	0.0124446	0.00772539	0.00384709	
0.025057	0.00281613	0.00601868	0.0031511	
0.0138922	0.010648	0.00961085	0.0117097	
0.0203651	0.0365034	0.0190037	0.00526826	
0.0117979	0.0111184	0.0083441	0.0114413	
0.00881279	0.0120786	0.00649383	0.0210274	
0.0206773	0.00734363	0.00649717	0.0131834	
0.0101247	0.00284369	0.0124609	0.00428031	
0.00870673	0.00315864	0.0138828	0.00824349	
N/A	N/A	N/A	N/A	
0.0340889	0.0353764	0.041105	0.0254326	
0.0160072	0.0258977	0.322142	0.344323	
0.0143193	0.0180285	0.00832654	0.00928119	
0.00769001	0.0166551	0.0122819	0.0177232	
0.010601	0.0277463	0.0149529	0.0103958	
0.00758528	0.00833325	0.0103545	0.0106605	
0.00270038	0.00304718	0.00554609	0.00701416	
0.00799935	0.00376938	0.00304606	0.00820961	
0.0147907	0.00310386	0.00425928	0.0070227	
0.0258983	0.00870887	0.00675266	0.0102415	
0.0216088	0.00928586	0.023574	0.00684705	
0.0143302	0.00872916	0.0154816	0.00900147	
0.0205249	0.00864598	0.0356387	0.0108193	
0.0562886	0.0272488	0.00443651	0.00343582	
0.297622	0.274919	0.00659009	0.008908	
0.0017793	0.00763536	0.00297877	0.019158	
0.00580274	0.00720759	0.00498134	0.00828342	
0.00658548	0.00246518	0.00348375	0.0186709	
0.00616833	0.0029908	0.00406922	0.0190442	
0.0105703	0.00849438	0.00375266	0.011821	
0.0149464	0.0108959	0.00503452	0.00370027	
0.0353586	0.00910815	0.00597754	0.0270507	
0.013938	0.0129775	0.0457265	0.0150617	
0.0234405	0.0385839	0.0138918	0.0296866	
0.00380715	0.00524245	0.0189177	0.00832827	
0.0136358	0.0016836	0.0111982	0.0219943	
0.010169	0.0079348	0.0114194	0.00381154	
0.00564529	0.00576291	0.0118882	0.00555532	
0.0125024	0.0101425	0.00975119	0.0164738	
0.00602884	0.00441751	0.00852948	0.00536641	
0.00359425	0.0162613	0.00746336	0.0146961	
0.00664568	0.0139737	0.00606895	0.0131355	
0.0102576	0.0318172	0.0175068	0.0138613	
0.0104293	0.013734	0.00625667	0.010685	
0.00577577	0.00439631	0.0124762	0.044188	
0.0225362	0.0141223	0.00625551	0.0101632	
0.0161305	0.00663723	0.010515	0.0289564	
0.0355027	0.00655676	0.00490685	0.00975975	
0.00761702	0.0141659	0.0120878	0.00540844	
0.0135001	0.00579584	0.00676493	0.0157478	
0.00357125	0.00348407	0.0147477	0.0060475	
0.00629629	0.0111405	0.00611821	0.0148173	
0.012143	0.00414441	0.00436741	0.00612147	
0.0274609	0.0175583	0.0120687	0.00349689	
0.0139662	0.00881894	0.0175709	0.00994537	
0.336628	0.379746	0.410455	0.533491	
0.0148545	0.0281224	0.0100419	0.0194759	
0.00207796	0.0120248	0.0269088	0.0104713	
0.00669882	0.0107683	0.0117188	0.00354635	
0.0070201	0.0234056	0.0118583	0.00961752	
0.0147508	0.00617226	0.0100435	0.00385979	
0.0142646	0.0066356	0.00507258	0.00196265	
0.0128751	0.0236146	0.00641016	0.0102863	
N/A	N/A	N/A	N/A	
0.0200018	0.0085093	0.040331	0.0455192	
0.00926745	0.022557	0.00642715	0.012208	
0.0111738	0.0190113	0.0105904	0.00396417	
0.010123	0.0274877	0.0178959	0.00480718	
0.00861152	0.00594716	0.0207744	0.0188599	
0.0064959	0.00530015	0.0100063	0.00446859	
0.00498771	0.00301624	0.00650941	0.0073363	
0.00812034	0.00381127	0.0138055	0.00309015	
0.00746994	0.00827268	0.00647353	0.016845	
0.0129263	0.00506618	0.00149974	0.00161784	
0.0155377	0.0146905	0.0166849	0.00318416	
0.0111035	0.00955964	0.00321871	0.0216989	
0.00530903	0.00636295	0.0129534	0.00928184	
0.0241951	0.0073518	0.0177023	0.00882787	
0.0067774	0.0113323	0.00837224	0.005211	
0.00433775	0.00372144	0.0141785	0.0217841	
0.0297452	0.00807112	0.0217212	0.00842115	
0.00549998	0.00252108	0.00394118	0.00162396	
0.0145079	0.00609968	0.00577727	0.0047108	
0.00550107	0.0112037	0.0144447	0.0197868	
0.00978112	0.00694344	0.00614943	0.0207692	
0.0366834	0.0329312	0.0297285	0.0298479	
0.00133864	0.00755723	0.0077632	0.0151347	
0.00667326	0.0119237	0.00374182	0.00877214	
0.00713312	0.0091038	0.0104267	0.00893829	
0.00485806	0.0251023	0.0105347	0.0104409	
0.00586734	0.00689734	0.0187318	0.00678725	
0.0272932	0.00495946	0.0141301	0.0082573	
0.00274419	0.00704635	0.0123898	0.00778219	
0.00829678	0.00954679	0.0168631	0.0132422	
0.480788	0.466174	0.39635	0.318935	
0.00792998	0.0257178	0.0290742	0.0465353	
0.00864474	0.0193156	0.0347989	0.00756655	
0.00412362	0.00807902	0.00315124	0.00828811	
0.00480451	0.00795631	0.00360909	0.0091563	
0.00642553	0.0112092	0.00426273	0.00525523	
0.00356263	0.0112179	0.00425052	0.00305391	
N/A	N/A	N/A	N/A	
0.0522008	0.0187993	0.0165272	0.0106135	
0.0204063	0.011101	0.00308456	0.0181278	
0.00636561	0.0128386	0.00392698	0.0214371	
0.00335115	0.0143757	0.0148989	0.0196166	
0.014395	0.009112	0.0058687	0.00590152	
0.0132857	0.022599	0.00978728	0.00398276	
0.00830102	0.00635161	0.0194646	0.0285499	
0.00667368	0.00430052	0.00551432	0.00473001	
0.0178015	0.015872	0.00680046	0.00552945	
0.0114099	0.00497748	0.0133872	0.0120891	
0.0100884	0.015332	0.0101475	0.00908252	
0.00958137	0.00474288	0.00844087	0.0477137	
N/A	N/A	N/A	N/A	
0.00629107	0.00577169	0.0105744	0.0270848	
0.00484955	0.00849019	0.00527899	0.0318308	
0.0733522	0.0653902	0.0099546	0.00650511	
0.00796682	0.0166257	0.00377693	0.0116379	
0.0488115	0.0297102	0.00701993	0.00624912	
0.0378869	0.0354269	0.0131225	0.0334124	
0.0784342	0.148423	0.221039	0.254691	
0.0292914	0.0227404	0.0375881	0.0194887	
0.0136772	0.0283856	0.0222525	0.0237227	
0.0378851	0.0296088	0.0118457	0.0225114	
0.00423553	0.0118474	0.0031616	0.00543996	
0.0493168	0.0202476	0.00336354	0.00870285	
0.0335358	0.0222605	0.00656586	0.00693345	
0.0120225	0.0540641	0.00458086	0.0254415	
0.0108156	0.0317438	0.00277471	0.0144007	
0.0118921	0.018415	0.00287615	0.0046955	
0.0107214	0.0155445	0.0102628	0.00486468	
0.0107912	0.0096862	0.0238669	0.0100176	
0.0133427	0.0112988	0.00241187	0.0123377	
0.0188395	0.00718861	0.00768357	0.00465437	
0.0108222	0.0128781	0.015207	0.00714167	
0.00495648	0.0124145	0.00426789	0.0136253	
0.0136465	0.0187058	0.0103676	0.00498452	
0.0259779	0.0201507	0.0300438	0.00184528	
0.015586	0.0229207	0.020006	0.0109028	
0.011821	0.0123519	0.0315076	0.00402979	
0.00979601	0.0134192	0.0312224	0.0112729	
0.061551	0.0356328	0.0157877	0.0588596	
N/A	N/A	N/A	N/A	
0.0118196	0.0294498	0.0427346	0.0144381	
0.0101293	0.00704282	0.00797119	0.0127292	
0.0311148	0.0100175	0.00483039	0.0158968	
0.00637242	0.00332641	0.0092739	0.0316695	
0.0013553	0.00770568	0.0109679	0.0167245	
0.00427035	0.00466108	0.00359352	0.00984473	
0.00544542	0.0149645	0.00390099	0.00993896	
0.00788498	0.00530712	0.0131341	0.00874863	
0.00753571	0.00879536	0.00542528	0.0119826	
0.0104986	0.00136793	0.0119035	0.0044979	
0.00889079	0.00495228	0.00959747	0.0131336	
0.572788	0.488485	0.575447	0.500654	
0.00308515	0.00554326	0.00730546	0.00730895	
0.0020777	0.0084267	0.00646465	0.0109803	
0.00386786	0.00681451	0.00959114	0.00631079	
0.00337631	0.00445517	0.00522404	0.009528	
0.00494794	0.00422403	0.00449755	0.00733492	
0.00561831	0.00464312	0.00277421	0.00442428	
N/A	N/A	N/A	N/A	
0.00544619	0.00857132	0.00762467	0.00760227	
0.00993263	0.00385498	0.00750177	0.00565459	
0.0185206	0.00416715	0.00858212	0.010627	
0.00447274	0.00964398	0.00354052	0.00669318	
0.0123529	0.00970633	0.00576571	0.00749289	
0.00527658	0.00755365	0.00975615	0.00702055	
0.00515419	0.0026235	0.0055414	0.0088056	
0.00295659	0.0095781	0.00827847	0.00363552	
0.232529	0.208181	0.00790767	0.0162046	
0.00791438	0.0129666	0.00590756	0.00597274	
0.0057081	0.00548129	0.00960963	0.00431016	
0.00228774	0.0104895	0.00987758	0.00433806	
0.00386161	0.00889062	0.00707501	0.00679298	
0.00998013	0.0124349	0.00792529	0.0153	
0.00141026	0.00346115	0.00452089	0.0043536	
0.0023674	0.0117523	0.0118441	0.0129888	
0.00526136	0.0100043	0.00352951	0.00799607	
0.0062814	0.0110479	0.0049669	0.00362058	
0.00858257	0.00690645	0.00990321	0.00530573	
0.00454552	0.00405751	0.00864455	0.00943534	
0.00483832	0.00444385	0.00544211	0.011903	
0.00785979	0.00523538	0.00386518	0.00418408	
0.00870807	0.00669429	0.0168807	0.0114149	
0.013574	0.0348256	0.0275222	0.0115495	
0.00296256	0.0115146	0.0161248	0.0117239	
0.0050967	0.0062056	0.0155319	0.0110978	
0.012115	0.0239175	0.00353913	0.0144738	
0.00396728	0.00573571	0.00346111	0.0113669	
0.00623094	0.0144478	0.0117546	0.00901553	
0.00707888	0.0198878	0.0156899	0.00590874	
0.0119415	0.00564078	0.0146205	0.0105053	
0.00851818	0.00927059	0.00725348	0.00605859	
0.00542787	0.00690951	0.00733003	0.00699354	
0.0139179	0.0060109	0.00481514	0.00675114	
0.0117353	0.0178455	0.0061513	0.00871097	
0.453114	0.388431	0.327659	0.354929	
0.00615965	0.00993453	0.0150958	0.00700349	
0.00862188	0.00571021	0.00490895	0.025966	
0.00996386	0.0050309	0.006961	0.0093611	
0.00545488	0.0126864	0.00157561	0.0060118	
0.0063181	0.0158188	0.0210224	0.00207586	
0.00422648	0.0111276	0.0196657	0.00965972	
0.00748428	0.00863471	0.0148144	0.00733076	
0.0354897	0.0329611	0.203755	0.166992	
0.0185168	0.00809629	0.028857	0.0082386	
0.0101296	0.013462	0.0124548	0.0152173	
0.0132074	0.0238488	0.00693713	0.00691956	
0.0130889	0.00644697	0.00422073	0.00238526	
0.0121663	0.00718549	0.00704333	0.00284908	
0.00638441	0.0128533	0.00995639	0.00610959	
0.00710457	0.00461089	0.0118011	0.00446878	
0.00941532	0.00477696	0.0195927	0.00395012	
0.00614203	0.0123519	0.0135241	0.0189567	
0.00792008	0.00252549	0.00812481	0.00693597	
0.00743463	0.00744844	0.00271205	0.00468542	
0.00997656	0.0173964	0.0411934	0.008712	
0.0143382	0.00587253	0.00477288	0.0201099	
0.00975946	0.00618879	0.00544635	0.0303162	
0.208791	0.178319	0.00373406	0.0382293	
0.0194678	0.00830616	0.00476873	0.00766812	
0.0489661	0.00923913	0.00503564	0.0182833	
0.0119626	0.0104035	0.00617434	0.00880924	
0.0155316	0.0197194	0.00681876	0.0137826	
0.00895772	0.0212048	0.0044294	0.00809889	
N/A	N/A	N/A	N/A	
0.0230296	0.00591871	0.0100472	0.0152426	
0.172309	0.231325	0.254343	0.345397	
0.0145622	0.00809206	0.0259358	0.0099838	
0.0038731	0.00886853	0.0048953	0.0082953	
0.00965402	0.0133221	0.00747987	0.00224712	
0.00444031	0.00506657	0.00421691	0.00327854	
0.00312374	0.0122016	0.00527826	0.00432535	
0.00294543	0.00902851	0.00381404	0.00373209	
0.00267423	0.0101016	0.00635788	0.00847095	
0.00390314	0.00248826	0.00603907	0.00424855	
0.00592443	0.0124406	0.0102455	0.00600076	
0.00793098	0.00330454	0.00375345	0.00668709	
0.00174719	0.0082337	0.0167475	0.019601	
0.00841962	0.0123447	0.0193681	0.0161818	
0.00630753	0.022452	0.00982922	0.0176243	
0.0175991	0.00433708	0.01948	0.0221962	
0.00503039	0.00779391	0.00936197	0.0239619	
0.00506246	0.0055813	0.00632113	0.00651936	
0.0373549	0.0241332	0.00807291	0.00903324	
0.0304974	0.00715186	0.0148917	0.00315238	
0.0094932	0.00584392	0.0141199	0.020693	
0.0148896	0.00955299	0.00831172	0.0124037	
0.00944122	0.0158764	0.0124885	0.014615	
0.00514964	0.00809157	0.0270081	0.00755462	
0.0078076	0.00915424	0.0202112	0.00777215	
0.00574611	0.0203657	0.0193713	0.0176982	
0.00532337	0.018058	0.0126382	0.00492004	
0.00497466	0.0302805	0.00794146	0.00260463	
0.0186894	0.0585839	0.0215163	0.0243565	
0.00966263	0.0116916	0.0310735	0.00581598	
0.0102098	0.0076472	0.0202452	0.0112241	
0.0357526	0.00542213	0.0111765	0.0200485	
0.00503782	0.00427275	0.0078166	0.00858173	
0.00978193	0.0245187	0.0136608	0.00308355	
0.00759938	0.00273734	0.00339238	0.00480444	
0.007377	0.008547	0.0183959	0.0178466	
0.00524155	0.006366	0.0117164	0.013405	
0.00581351	0.00882486	0.021862	0.0111845	
0.0158633	0.0075103	0.0236589	0.00922499	
0.0251861	0.0220567	0.0115575	0.0397165	
0.238171	0.208471	0.01357	0.00886385	
0.0126229	0.00862397	0.033069	0.0282364	
0.0235982	0.00223429	0.0153388	0.00726871	
0.0120016	0.0184459	0.00286848	0.00652562	
0.0071741	0.0133314	0.00695804	0.0140973	
0.014582	0.00933265	0.0114387	0.020132	
0.0160459	0.00800547	0.0171594	0.0140911	
0.00290843	0.00552353	0.0116361	0.0266952	
0.21409	0.202019	0.311336	0.197614	
0.0101844	0.00456963	0.0453629	0.0449722	
0.005859	0.00263997	0.00494444	0.00401824	
0.0214763	0.00282655	0.00616209	0.0140938	
0.00813093	0.0043876	0.00457012	0.00529528	
0.00652395	0.00431149	0.00738975	0.00306823	
0.00444969	0.00895381	0.00593602	0.00768832	
0.00826853	0.00756141	0.00349633	0.00350713	
0.00287913	0.00414665	0.00368403	0.00602528	
0.00646808	0.00301432	0.00742635	0.00112127	
0.00627937	0.0154788	0.0120502	0.00691101	
0.00663785	0.0143167	0.0114725	0.0153485	
0.463943	0.3571	0.485655	0.400008	
0.00865148	0.0124858	0.0153344	0.0142322	
0.00883009	0.00689724	0.00185386	0.00810676	
0.00257665	0.00441684	0.0206345	0.00945355	
0.00491125	0.0185695	0.01186	0.00464856	
0.0274411	0.00973304	0.00469202	0.00783207	
0.00182624	0.00549783	0.0084219	0.00256366	
0.0109404	0.00372343	0.0154239	0.0153502	
0.0206669	0.00399789	0.00357	0.0167755	
0.00441682	0.00645722	0.00705834	0.012372	
0.00504685	0.00630169	0.0487158	0.0274999	
0.0094726	0.0123123	0.00974235	0.0144816	
0.0123422	0.00526409	0.00601932	0.00598492	
0.0120975	0.00446152	0.00691712	0.00524872	
0.0038894	0.00724716	0.0196703	0.0202882	
N/A	N/A	N/A	N/A	
0.00357121	0.00326307	0.0232481	0.00532502	
0.422715	0.459405	0.00644455	0.0492913	
0.00848917	0.0107678	0.0138356	0.00555208	
0.012402	0.00960834	0.00831882	0.00617463	
0.0219024	0.00348389	0.0160281	0.00510196	
0.00373038	0.0137042	0.00476772	0.0138723	
0.00603511	0.00894789	0.0210265	0.00748771	
0.00741107	0.00714485	0.0185266	0.0107786	
0.00660982	0.00769162	0.0202336	0.0027521	
0.00650145	0.00162691	0.00649349	0.00500066	
0.00651655	0.00788032	0.00733751	0.00452285	
N/A	N/A	N/A	N/A	
0.0130025	0.00394373	0.00568687	0.0105993	
0.00487595	0.00239529	0.00511523	0.00928369	
0.00901605	0.022528	0.00642168	0.0042567	
0.0078212	0.00855903	0.385578	0.279313	
0.00445884	0.00813241	0.00745121	0.00949328	
0.00969588	0.00550081	0.0095994	0.00212856	
0.00828834	0.00947973	0.00357638	0.00742216	
0.00427898	0.0130923	0.0030587	0.00812714	
0.00404161	0.00898151	0.00615357	0.00503899	
0.00398875	0.0197758	0.00342085	0.00291361	
0.00981744	0.00729639	0.00668439	0.00377399	
0.00526447	0.00449177	0.00499762	0.00318884	
0.00978511	0.00822594	0.00243122	0.00103999	
0.00658612	0.0210567	0.00405133	0.00207998	
0.00375529	0.0112857	0.003838	0.00174614	
0.00525867	0.0102555	0.0241212	0.0154438	
0.0110711	0.0108499	0.0122735	0.00716911	
0.00288822	0.0079158	0.0101202	0.0048537	
0.00428582	0.00564806	0.0101058	0.0182115	
0.0102125	0.00521295	0.00290416	0.0123788	
0.289877	0.314368	0.402696	0.361948	
0.00760934	0.00674535	0.00860136	0.0166065	
0.00511583	0.0121232	0.00801751	0.0129372	
0.00449715	0.0228096	0.0214629	0.00500286	
0.00337756	0.00584025	0.0151089	0.0023351	
0.00584031	0.00809727	0.00615771	0.0050781	
0.00376668	0.0170395	0.00291683	0.00420002	
0.00555357	0.00721486	0.00634159	0.00647784	
0.00340182	0.0234422	0.00410042	0.00314803	
0.0168969	0.0126077	0.00814574	0.00519525	
0.0049044	0.0093607	0.0222413	0.00631524	
0.00682315	0.0106295	0.0157067	0.00705827	
0.00409616	0.0180862	0.0114151	0.00283297	
0.0188135	0.00931033	0.0124415	0.00901472	
0.00575362	0.0170683	0.00735757	0.0131336	
0.0109643	0.012524	0.00379547	0.00733072	
0.0207091	0.031469	0.0157612	0.00377666	
0.00874709	0.0115571	0.00431074	0.0116765	
0.00475277	0.0189674	0.0293734	0.00418907	
0.0017703	0.0309387	0.00610316	0.00616426	
0.0125943	0.00638209	0.00686233	0.00402824	
0.00960809	0.0286325	0.00322614	0.00462853	
0.00665841	0.0119351	0.00235175	0.0117013	
0.0103475	0.0048137	0.0029614	0.0153007	
0.00751028	0.00417321	0.0075942	0.0035063	
0.0553429	0.0170721	0.0516876	0.0111575	
0.0199657	0.00516243	0.324971	0.393493	
0.0250936	0.0271846	0.0111967	0.0127098	
0.0163807	0.0276038	0.00873356	0.0127605	
0.0134676	0.00800407	0.0114148	0.00658699	
0.00318777	0.0117177	0.00397491	0.00935055	
0.0105532	0.0134601	0.00258935	0.00457403	
0.0163258	0.00523626	0.00634289	0.00372876	
0.00917995	0.00335793	0.00223886	0.0162319	
N/A	N/A	N/A	N/A	
0.00493951	0.00402987	0.00227762	0.0116505	
0.00829067	0.00893768	0.004747	0.00265256	
0.0130372	0.0213224	0.00486635	0.0177938	
0.00464003	0.0138211	0.00326151	0.00944247	
0.00393277	0.0185463	0.0035458	0.0068342	
0.02575	0.00817878	0.00284169	0.00698237	
0.0245793	0.00436836	0.00549619	0.00990763	
0.00624906	0.0133689	0.00578847	0.00868505	
0.00432893	0.0393473	0.015409	0.00533984	
0.332745	0.194302	0.30964	0.275392	
0.00219216	0.000985822	0.0113042	0.00487231	
0.00602585	0.0108334	0.00375602	0.00808927	
0.00364961	0.00373387	0.00371395	0.0145505	
0.0104063	0.00540769	0.00334957	0.00793698	
0.00452755	0.00708928	0.00647549	0.00873565	
0.00334172	0.00360827	0.0035545	0.00848948	
0.00291679	0.00225737	0.00976858	0.0384189	
0.00183696	0.00758816	0.0104058	0.00745238	
0.00264116	0.00747385	0.00464898	0.00895618	
0.00492978	0.00331424	0.00383887	0.0122675	
0.00244594	0.00366371	0.00497579	0.00476153	
0.00255154	0.0128031	0.0114498	0.0248458	
0.00664551	0.00391296	0.041889	0.00944263	
0.479583	0.400629	0.0160411	0.00847731	
0.00261915	0.0016181	0.00932094	0.0280666	
0.0177547	0.00881958	0.0175937	0.00969793	
0.023713	0.00762539	0.00266267	0.0407666	
0.0115081	0.0159703	0.00687329	0.0290238	
0.0123194	0.0119532	0.0245634	0.0245674	
0.00267803	0.0027435	0.0158093	0.00972978	
0.00125429	0.00444015	0.0382895	0.0178701	
0.00442584	0.00304961	0.0051145	0.00657789	
0.00193378	0.00425581	0.0102558	0.00431544	
0.00204887	0.00679562	0.0103914	0.017341	
0.00515922	0.00709199	0.0134643	0.00916108	
0.010281	0.00969042	0.00950768	0.0053095	
0.00684841	0.00523352	0.00928696	0.00360088	
0.00229438	0.0129279	0.00723673	0.00620847	
0.00555901	0.0151712	0.00489498	0.00660581	
0.00545324	0.0145903	0.00317608	0.00764197	
0.0143161	0.0314871	0.0181188	0.00321404	
0.0925912	0.122881	0.225203	0.205733	
0.0471775	0.0369436	0.0151577	0.0329894	
0.0109645	0.0219519	0.0233557	0.0203056	
0.0222473	0.0428976	0.0199947	0.0352945	
0.0263852	0.00747155	0.0206772	0.0294395	
0.051458	0.0265497	0.00610661	0.013042	
0.264517	0.209998	0.20626	0.195076	
0.00990031	0.0176503	0.00895894	0.0104005	
0.0123759	0.0102354	0.0176376	0.014088	
0.00747233	0.00347366	0.00422573	0.0200774	
0.00698904	0.00668627	0.00444315	0.00905201	
0.00474161	0.00917385	0.0231416	0.0238358	
0.0194752	0.00978735	0.104157	0.112764	
0.0113463	0.0166928	0.0143953	0.0120936	
0.00890643	0.00787656	0.0130402	0.0183716	
0.0129309	0.00625942	0.00998695	0.0156354	
0.00794744	0.00129342	0.0175787	0.00893629	
0.00402089	0.0098981	0.0207476	0.0313252	
0.00446468	0.00533223	0.0135188	0.0192429	
0.0028847	0.011722	0.00608157	0.00246845	
0.0111624	0.00527717	0.00851399	0.00510686	
0.0204447	0.0117594	0.0200716	0.00612484	
0.0229683	0.0130535	0.0186126	0.0110772	
N/A	N/A	N/A	N/A	
0.00884579	0.00305619	0.0191501	0.012304	
0.00748435	0.0105397	0.00411285	0.0138745	
0.00825862	0.00470346	0.010018	0.00832226	
0.0044341	0.00776626	0.0129365	0.00236353	
0.0161316	0.00847048	0.00270936	0.00725675	
0.00902435	0.00101841	0.00228596	0.0111211	
0.00807716	0.00838425	0.00406254	0.0117299	
N/A	N/A	N/A	N/A	
0.00489367	0.00840096	0.0094235	0.0158223	
0.00619371	0.00596203	0.00996217	0.0147529	
0.0079615	0.00665505	0.010156	0.0099968	
0.00656897	0.00742332	0.00350655	0.00984579	
0.0100946	0.0182414	0.0141845	0.0650996	
