leaf1	leaf2	leaf3	leaf4
0.297499	0.01443	0.0767196	0.701058	
0.383838	0.594276	0.0454545	0.0649351	
0.543531	0.655844	0.302549	0.739538	
0.684464	0.886003	0.54329	0.47595	
0.417027	0.807359	0.160414	0.880231	
0.465608	0.407888	0.544733	0.0925926	
0.185907	0.678211	0.984848	0.979798	
0.117364	0.135642	0.0945166	0.871092	
0.251323	0.327802	0.868206	0.0401635	
0.654642	0.556277	0.185666	0.342713	
0.025974	0.475469	0.0793651	0.371092	
0.524772	0.241943	0.401154	0.664743	
0.75012	0.818422	0.146946	0.0396825	
0.010101	0.419913	0.0401635	0.398028	
0.637085	0.926647	0.793891	0.979557	
0.139731	0.579365	0.608706	0.710438	
0.637085	0.248677	0.141655	0.0541126	
0.31746	0.511063	0.575036	0.0454545	
0.002886	0.00601251	0.010101	0.010101	
0.988696	0.457912	0.441799	0.126263	
0.532708	0.215969	0.816979	0.374218	
0.492304	0.353295	0.282107	0.36532	
0.696008	0.022126	0.276816	0.281626	
0.600529	0.515152	0.0661376	0.524291	
0.0146705	0.687109	0.14911	0.409091	
0.909572	0.501443	0.204425	0.441077	
0.406205	0.328523	0.0921116	0.175565	
0	0	0	0	
0.430495	0.0194805	0.012506	0.000962001	
0.381433	0.0594036	0.0045695	0.45695	
0.773208	0.419192	0.875421	0.407167	
0.701058	0.428331	0.826359	0.349206	
0.5481	0.248196	0.759259	0.660173	
0.829966	0.247715	0.760221	0.882876	
N/A	N/A	N/A	N/A	
0.0002405	0.0654161	0.0981241	0.27417	
0.0481	0.251563	0.880471	0.0721501	
0.556037	0.190236	0.795575	0.0420875	
0.852814	0.144781	0.130832	0.0557961	
0.144541	0.352573	0.600529	0.597884	
0.174363	0.0334295	0.316979	0.7886	
0.405964	0.558442	0.0572391	0.012987	
0.532708	0.75493	0.635161	0.708514	
0.0779221	0.109187	0.523569	0.633478	
0.236652	0.684704	0.170515	0.21164	
0.298942	0.122655	0.296056	0.354257	
0.32684	0.707552	0.396825	0.000962001	
N/A	N/A	N/A	N/A	
0.562771	0.609187	0.276094	0.015392	
0.696248	0.392496	0.658009	0.00697451	
0	0.0002405	0.306397	0.543531	
0.42785	0.0949976	0.81241	0.227754	
0.0002405	0.010101	0.504089	0.566619	
0.002405	0.0040885	0.179894	0.00529101	
0	0	0	0	
0.0113035	0.0324675	0.002405	0.0567581	
0.164262	0.0132275	0.036075	0.02886	
0.002405	0.0103415	0.219336	0.03367	
0.762867	0.219096	0.873497	0.642857	
0.0002405	0.048581	0.851371	0.377345	
0.00505051	0.036075	0.539442	0.511785	
0.212843	0.0002405	0.727273	0.020202	
0.265272	0.00697451	0.907888	0.14406	
0.217412	0.0699856	0.89899	0.712843	
0.270082	0.117124	0.289081	0.695527	
0.265753	0.321549	0.027898	0.302068	
0.171236	0.244348	0.933862	0.206349	
0.0651756	0.488937	0.445406	0.719096	
0.265272	0.188552	0.12482	0.492304	
0.687109	0.203704	0.758778	0.164743	
0.164502	0.0668591	0.284993	0.684704	
0.0185185	0.0497835	0.00986051	0.969937	
0.116162	0.032227	0.0509861	0.261424	
0.219577	0.205628	0.00793651	0.783069	
0.316017	0.169793	0.00817701	0.245551	
0.0002405	0.003848	0.11039	0.0002405	
N/A	N/A	N/A	N/A	
0.219577	0.0108225	0.0012025	0.141895	
0.297258	0.501684	0.427609	0.192881	
0.00817701	0.302068	0.698653	0.108947	
0.554113	0.855219	0.343915	0.00721501	
0.988696	0.444204	0.259259	0.0937951	
0.758778	0.717893	0.827802	0.313372	
0.641655	0.130592	0.798461	0.307119	
0.433381	0.655123	0.179894	0.375661	
0.459596	0.372775	0.644781	0.214526	
0.278018	0.988456	0.216931	0.736652	
0.367484	0.688071	0.326599	0.179894	
0	0	0	0	
0.880471	0.632516	0.478836	0.478836	
0.956229	0.397787	0.545214	0.258297	
0.802068	0.522367	0.32684	0.560125	
0.849687	0.74026	0.6633	0.329485	
0.688552	0.763348	0.736652	0.476431	
0.62506	0.719817	0.907888	0.742424	
N/A	N/A	N/A	N/A	
0.641655	0.385522	0.450216	0.452621	
0.30784	0.80279	0.463203	0.621693	
0.0692641	0.768639	0.385281	0.273449	
0.738817	0.323954	0.83165	0.530784	
0.205628	0.320587	0.609668	0.463684	
0.658249	0.457912	0.317701	0.504089	
0.669553	0.917989	0.632997	0.372294	
0.891294	0.32684	0.407648	0.825397	
0	0	0.431457	0.103656	
0.430976	0.185426	0.597162	0.59115	
0.615681	0.638288	0.326118	0.754209	
0.94228	0.27874	0.311929	0.75012	
0.802549	0.367484	0.500241	0.52381	
0.305435	0.202501	0.430736	0.123617	
0.987734	0.839105	0.733285	0.748677	
0.936989	0.222944	0.219336	0.184945	
0.660173	0.302549	0.83165	0.425204	
0.563973	0.253487	0.685907	0.826118	
0.385281	0.513709	0.309764	0.655123	
0.73064	0.779942	0.381433	0.333574	
0.697691	0.740981	0.642617	0.216931	
0.435546	0.662338	0.802309	0.766955	
0.377104	0.530784	0.0916306	0.236652	
0.166186	0.0045695	0.0141895	0.232804	
0.890332	0.233045	0.105099	0.224146	
0.675325	0.569986	0.117364	0.251563	
0.2114	0.0276575	0.83165	0.140452	
0.790043	0.612795	0.839105	0.24026	
0.568062	0.141414	0.222944	0.359307	
0.500241	0.0533911	0.112795	0.597162	
0.215488	0.622655	0.136845	0.278018	
0.389851	0.344156	0.482684	0.582251	
0.644541	0.513468	0.476671	0.505532	
0.158009	0.586099	0.700577	0.526455	
0.223665	0.0769601	0.575036	0.377104	
0	0	0	0	
0.573593	0.3076	0.127225	0.50481	
0.382636	0.61544	0.6924	0.0185185	
0.305916	0.680616	0.50938	0.337422	
0.640933	0.193843	0.982443	0.586099	
0.559885	0.11039	0.044252	0.956469	
0.763107	0.250842	0.0553151	0.322992	
0.464887	0.381914	0.132035	0.476671	
0.0040885	0.00577201	0	0	
0.0692641	0.41847	0.012506	0.409331	
0.297258	0.169072	0.20178	0.12482	
0.176046	0.0281385	0.511063	0.512506	
0.180856	0.547138	0.763829	0.936508	
0.210438	0.489177	0.501684	0.901154	
0.552189	0.189755	0.306397	0.578644	
0.497835	0.723425	0.220779	0.739538	
0.334776	0.703704	0.0560366	0.791727	
0.575998	0.205628	0.167148	0.0637326	
0.430736	0.926407	0.416787	0.511063	
0.469937	0.467773	0.911736	0.713805	
0.305676	0.0856181	0.0016835	0.377104	
0.145022	0.600289	0.704425	0.0502646	
0.317701	0.57191	0.641414	0.00937951	
0	0	0.816979	0.001924	
0.0569986	0.405964	0.704666	0.446368	
0.0002405	0.345358	0.679894	0.0707071	
0.215248	0.28355	0.573112	0.372054	
0.117364	0.0550746	0.522126	0.161135	
0.363636	0.0440115	0.742184	0.41823	
N/A	N/A	N/A	N/A	
0.032227	0.595719	0.300385	0.124098	
0	0	0	0	
0.138769	0.418711	0.0185185	0.304473	
0.801587	0.369168	0.693362	0.406445	
0.323232	0.172198	0.465368	0.944925	
0.740981	0.67797	0.763829	0.861712	
0.876864	0.208273	0.658009	0.752044	
0.892015	0.358345	0.806878	0.81746	
0.914382	0.298461	0.556758	0.393939	
0.79822	0.928812	0.583935	0.760943	
0.595719	0.202261	0.290524	0.586821	
0.430495	0.858586	0.816498	0.531506	
0.974507	0.409331	0.0935546	0.0560366	
0.398028	0.206349	0.0589226	0.104377	
0.560606	0.0343915	0.314334	0.0810486	
0.0815296	0.750361	0.0569986	0.036556	
0.680616	0.440356	0.337422	0.0276575	
0.678451	0.628187	0.559404	0.542328	
0.002405	0.026455	0.419673	0.357864	
0.00889851	0.492304	0.131073	0.87518	
0.331169	0.603415	0.149832	0.0464165	
0.131073	0.328283	0.405724	0.203704	
0.333574	0.109187	0.201058	0.136845	
0.670515	0.418711	0.0156325	0.457912	
0.439875	0.349206	0.0493025	0.441558	
0.611352	0.0483405	0.0589226	0.0796056	
0.652718	0.0735931	0.196248	0.691198	
0.684704	0.00937951	0.429533	0.919432	
0.0668591	0.0002405	0.0416065	0.0252525	
0.322751	0.226311	0.00817701	0.60558	
0.292208	0.448773	0.048581	0.247475	
0.0036075	0.645022	0.249639	0.0507456	
0.679654	0.758297	0.438913	0.385281	
0.31746	0.0238095	0.164502	0.880471	
0.452862	0.909572	0.848244	0.701058	
0.474266	0.387446	0.0702261	0.0769601	
0.662097	0.555796	0.224387	0.170274	
0.60582	0.371092	0.0392015	0.249158	
0.109428	0.462482	0.029341	0.345599	
0.0218855	0.0377585	0.232804	0.0016835	
0	0	0.166186	0.369168	
0.196489	0.382636	0.00577201	0.0137085	
0.029341	0.945647	0.121934	0.481481	
0.213805	0.0697451	0.899471	0.542088	
0.49038	0.171958	0.510101	0.151034	
0.138288	0.338865	0.235931	0.0500241	
0.106061	0.424723	0.0887446	0.151756	
0.896104	0.633959	0.227994	0.0170755	
0	0	0	0	
0.293651	0.727994	0.0012025	0.0012025	
0.601491	0.917027	0.688793	0.784271	
0.041847	0.904281	0.573353	0.151275	
0.416065	0.746032	0.727994	0.656325	
0.542088	0.753968	0.473304	0.882155	
0.7405	0.364358	0.594998	0.445166	
0.408129	0.457672	0.835017	0.834055	
0.898509	0.770322	0.821789	0.584656	
0.545214	0.886003	0.470178	0.993025	
0.563973	0.119048	0.212121	0.513468	
0.535354	0.145022	0.234247	0.121212	
0	0	0	0	
0.380952	0.201058	0.122415	0.145984	
0.371092	0.515152	0.969697	0.41823	
0.922078	0.742905	0.0468975	0.332371	
0.691919	0.0680616	0.218615	0.719817	
0.01443	0.319384	0.713324	0.436748	
0.970659	0.637085	0.398028	0.922799	
0.260943	0.817941	0.12001	0.121212	
0.046657	0.786917	0.829245	0.0933141	
0.742905	0.545936	0.501203	0.205147	
0.679413	0.561568	0.0002405	0.01443	
0.33165	0.20683	0.318422	0.140452	
0.206349	0.660173	0.585378	0.589466	
0.21164	0.740019	0.512506	0.661616	
0.800385	0.483165	0.0553151	0.0483405	
N/A	N/A	N/A	N/A	
0.829245	0.864117	0.0315055	0.652477	
0	0	0.547138	0.0002405	
0.392496	0.266715	0.159933	0.630351	
0.203704	0.326118	0.405002	0.573112	
0.0392015	0.83646	0.107263	0.674603	
0.817701	0.1633	0.704906	0.159211	
0.584175	0.364839	0.044252	0.464165	
0.471861	0.492304	0.0690236	0.266474	
0.537037	0.445166	0.0488215	0.90885	
0.543531	0.979317	0.544012	0.683261	
0.542328	0.433622	0.47595	0.733285	
N/A	N/A	N/A	N/A	
0.184464	0.79317	0.618567	0.274651	
0.695286	0.935546	0.674363	0.342713	
0.359307	0.03367	0.549062	0.75974	
0.438191	0.386724	0	0	
0.74026	0.416065	0.467292	0.331169	
0.321308	0.637085	0.326359	0.954064	
0.407167	0.331409	0.829004	0.470899	
0.757576	0.180616	0.882395	0.416546	
0.782347	0.361231	0.575036	0.679654	
0.788119	0.0543531	0.844877	0.895863	
0.314815	0.479317	0.531506	0.812891	
0.660173	0.736893	0.683742	0.870851	
0.31746	0.409572	0.932419	0.99543	
0.53824	0.044252	0.780904	0.955988	
0.816258	0.244829	0.803752	0.974507	
0.660173	0.289562	0.026455	0.119529	
0.252285	0.264069	0.207071	0.49062	
0.897306	0.430976	0.297499	0.696248	
0.756133	0.622174	0.298461	0.0709476	
0.292208	0.664502	0.896585	0.205147	
0	0	0	0	
0.45214	0.527177	0.384319	0.0959596	
0.674363	0.211159	0.423521	0.185907	
0.736652	0.0324675	0.041847	0.683261	
0.849206	0.603656	0.126984	0.938913	
0.603656	0.41847	0.574074	0.677249	
0.814334	0.0897066	0.895382	0.765272	
0.630351	0.486291	0.558923	0.544733	
0.847282	0.030303	0.776094	0.875421	
0.0916306	0.196729	0.415103	0.666667	
0.692881	0.337422	0.0363155	0.559885	
0.521645	0.273449	0.112314	0.501203	
0.776335	0.0731121	0.236652	0.9038	
0.0654161	0.340067	0.202261	0.359788	
0.610871	0.0894661	0.475228	0.179894	
0.2595	0.200096	0.809764	0.476671	
0.0459355	0.00817701	0.111111	0.81241	
0.375902	0.232804	0.753968	0.226792	
0.706349	0.0634921	0.0113035	0.766474	
0.974026	0.00817701	0.579125	0.573353	
0.19697	0.552189	0.518038	0.783309	
0.326118	0.012987	0.867965	0.722222	
0.53367	0.215729	0.938191	0.225589	
0.285955	0.700577	0.890572	0.123617	
0.462482	0.768158	0.454064	0.834055	
0.0002405	0.0894661	0.0002405	0.24988	
0.0519481	0.668831	0	0	
0.022126	0.014911	0.248918	0.193362	
0.100529	0.013949	0.376142	0.191919	
0.169072	0.424723	0.236652	0.53824	
0.870851	0.224387	0.789803	0.338143	
0.276335	0.169072	0.920154	0.727273	
0.101972	0.662338	0.558923	0.817941	
0.348244	0.851611	0.945647	0.103175	
N/A	N/A	N/A	N/A	
0.689995	0.783069	0.943242	0.227513	
0.406926	0.36556	0.70683	0.916306	
0.18254	0.04329	0.695527	0.0779221	
0.720539	0.160173	0.864358	0.333574	
0.795334	0.0685426	0.830928	0.520683	
0.0189995	0.412458	0.902357	0.505772	
0.0238095	0.747234	0.637085	0.309524	
0.566619	0.170755	0.607985	0.378307	
0.751323	0.0016835	0.12001	0.651756	
0	0	0	0	
0.948773	0.996633	0.243867	0.695286	
0.584416	0.26455	0.816258	0.418711	
0.824435	0.816979	0.819384	0.13949	
0.283069	0.646224	0.852814	0.429774	
0.732804	0.499278	0.544733	0.376142	
0.854016	0.826359	0.830928	0.392496	
0.895382	0.944444	0.31746	0.001924	
0.970418	0.454786	0.283309	0.46657	
0.917027	0.465368	0.719817	0.363877	
0.690236	0.856662	0.803752	0.207311	
0.930736	0.823954	0.684704	0.705868	
0.924242	0.191198	0.23545	0.0233285	
0.534632	0.796777	0.001443	0.333574	
0	0	0.106301	0.393218	
0.91823	0.979798	0.339346	0.0137085	
0.0781626	0.371092	0.0817701	0.320827	
0.02886	0.450216	0.915103	0.0016835	
0.233285	0.108466	0.517797	0.012506	
0.20659	0.215488	0.0238095	0.0238095	
0.913901	0.909572	0.11039	0.319625	
0.990861	0.740981	0.001924	0.0767196	
0.742424	0.884079	0.674363	0.538961	
0.96633	0.75974	0.289562	0.753968	
0.959355	0.52381	0.284271	0.0860991	
0.669312	0.499038	0.169072	0.348966	
0.28836	0.321549	0.330688	0.654642	
0.519481	0.662819	0.342472	0.826599	
0.941558	0.185907	0.484848	0.569745	
0.62963	0.125782	0.693362	0.537278	
0.641414	0.138047	0.872535	0.449495	
0.145262	0.00817701	0.0721501	0.868206	
0	0	0	0	
0.000962001	0.002886	0.126022	0.00577201	
0.2595	0.038961	0.0310245	0.0483405	
0.0363155	0.0012025	0.0512266	0.0040885	
0.017316	0.465608	0.046657	0.011063	
0.0002405	0.0170755	0.578884	0.182299	
0	0	0	0	
0.309764	0.0798461	0.363396	0.28379	
0.205147	0.290765	0.0803271	0.151756	
0.465608	0.838143	0.763107	0.0502646	
0.505772	0.531506	0.740981	0.356421	
0.707552	0.348485	0.031746	0.0281385	
0.0569986	0.316979	0	0	
0.241462	0.0940356	0.144541	0.21164	
0.366522	0.433862	0.182299	0.0702261	
0.185907	0.565897	0.303752	0.113757	
0.429293	0.990139	0.0817701	0.36556	
0.78379	0.310005	0.045695	0.00817701	
0.739779	0.652237	0.167388	0.0603656	
0.897787	0.224146	0.580568	0.930014	
0.24988	0.658009	0.390091	0.674363	
0.047138	0.222944	0.0502646	0.577922	
0.032227	0.182059	0.0673401	0.251804	
N/A	N/A	N/A	N/A	
0.37013	0.882876	0.0620491	0.207071	
0.464887	0.276575	0.77417	0.159211	
0.40885	0.712121	0.301828	0.40404	
0.741703	0.441799	0.185907	0.937229	
0.104858	0.393939	0.911736	0.482684	
0.358586	0.99543	0.94228	0.250842	
0.419432	0.399952	0.779702	0.223665	
N/A	N/A	N/A	N/A	
0.693362	0.39899	0.334295	0.11039	
0.571429	0.592352	0.305916	0.13468	
0.428331	0.533911	0.295575	0.303271	
0.538961	0.470418	0.834055	0.313372	
0.298461	0.0709476	0.146946	0.0002405	
0	0	0	0	
0.2595	0.0276575	0.002886	0.104377	
0.193843	0.025493	0.0002405	0.046657	
0.016835	0.0002405	0	0	
0.203704	0.607744	0.577922	0.568062	
0.199615	0.012987	0.0040885	0.249158	
0.871092	0.103175	0.0560366	0.71645	
0	0	0.116162	0.11039	
0.0430495	0.397787	0.580808	0.621934	
0.148148	0.803992	0.789803	0.766474	
0.436267	0.803511	0.319865	0.870851	
0.2886	0.489177	0.640452	0.0016835	
0.04329	0.460798	0.407407	0.917989	
N/A	N/A	N/A	N/A	
0.492304	0.0454545	0.27874	0.679413	
0.641655	0.680856	0.838384	0.436748	
0.227994	0.532468	0.685907	0.905483	
0.500722	0.695046	0.504089	0.727273	
0.6633	0.0832131	0.032227	0.0699856	
0.254209	0.53367	0.203704	0.474026	
0.360029	0.549784	0.10101	0.547379	
0.296296	0.0716691	0.011063	0.650553	
0.59139	0.402597	0.0151515	0.0654161	
N/A	N/A	N/A	N/A	
0.0315055	0.261183	0.002405	0.0002405	
0.178692	0.00649351	0.048581	0.118567	
0.0016835	0.680135	0.010101	0.613276	
0.465368	0.179894	0.001924	0.047138	
0.0897066	0.111833	0.264069	0.261183	
0.26936	0.207792	0.690476	0.410293	
0.203704	0.150072	0.037999	0.102453	
0.37494	0.563252	0.0146705	0.410534	
0.0454545	0.351371	0.004329	0.879509	
0.0935546	0.0851371	0.0440115	0.254209	
0.693362	0.49519	0.252044	0.470899	
0.410774	0.651756	0.164021	0.955026	
0.629389	0.338865	0.282107	0.246994	
0.627225	0.150072	0.717412	0.00721501	
0.33646	0.540885	0.390091	0.0016835	
0.119048	0.571669	0.482443	0.595719	
0.489418	0.164502	0.751082	0.0757576	
0.211159	0.345599	0.689514	0.0502646	
0.547379	0.262626	0.0851371	0.0569986	
0.485089	0.0769601	0.0334295	0.018759	
0	0	0	0	
0.0223665	0.030303	0.646224	0.285955	
0.113757	0.188071	0.478836	0.479557	
0.016835	0.827561	0.31746	0.973304	
0.424723	0.445887	0.184945	0.866041	
0.264069	0.449976	0.884079	0.409331	
0.04329	0.0016835	0.78379	0.419192	
0.0002405	0.0185185	0.900433	0.934103	
0.00649351	0.0966811	0.973785	0.289081	
0.041847	0.130832	0.587061	0.0983646	
0.298461	0.331169	0	0	
0.0002405	0.287638	0.233045	0.215729	
0.0012025	0.795575	0.545214	0.321549	
0.722463	0.215248	0.569745	0.779942	
0.644781	0.0772006	0.023569	0.2405	
0.385041	0.431698	0.436267	0.531987	
0.211159	0.047138	0.399952	0.739298	
N/A	N/A	N/A	N/A	
0.000721501	0.130832	0.002405	0.826118	
0.701299	0.857143	0.829004	0.774651	
0.337422	0.0483405	0.899471	0.399952	
0.72607	0.164743	0.12482	0.430736	
0.0002405	0.025493	0.191198	0.303271	
0.415825	0.455507	0.941077	0.68278	
0.867725	0.838384	0.858826	0.00577201	
0.022126	0.378307	0.215729	0.896344	
0.377104	0.0567581	0.0904281	0.76936	
0.735931	0.215729	0.629389	0.0933141	
0.351852	0.0591631	0.905483	0.696248	
0.0779221	0.102453	0.214045	0.541607	
0.691919	0.859788	0.451419	0.476671	
0.294372	0.821789	0.676046	0.465368	
0.58658	0.734969	0.474026	0.645503	
0.626744	0.890091	0.847763	0.405964	
0.215248	0.877104	0.335017	0.545214	
0.622415	0.665705	0.171236	0.670515	
0.0716691	0.795815	0.289803	0.679654	
0.359788	0.293891	0.590669	0.645022	
0.298461	0.618567	0.0324675	0.300144	
0.597884	0.264069	0.212602	0.102934	
0	0	0	0	
0.181097	0.0002405	0.00937951	0.010101	
N/A	N/A	N/A	N/A	
0.0002405	0.0156325	0.023569	0.003367	
0.446849	0.997835	0.970178	0.79822	
0.558923	0.425685	0.259019	0.166186	
0.339586	0.755652	0.543531	0.833574	
0.382636	0.939634	0.88456	0.353535	
0.320346	0.250842	0.429774	0.867965	
0.31746	0.309764	0.457672	0.608947	
0.475709	0.73569	0.420394	0.329245	
0.971621	0.909572	0.400673	0.441799	
0.873737	0.747475	0.611352	0.650072	
0.740741	0.262626	0.298942	0.112314	
0.587061	0.682059	0.38456	0.501203	
0.130111	0.203704	0.023569	0.0238095	
0.314334	0.623858	0.583454	0.499038	
0.680856	0.879509	0.506975	0.563011	
0.276335	0.233526	0.0488215	0.145984	
0.42785	0.462241	0.527177	0.945887	
0.948773	0.535594	0.532708	0.978355	
0.102934	0.913179	0.211159	0.0610871	
0.113997	0.994228	0.376383	0.500722	
0.337422	0.826599	0.161135	0.953102	
0	0	0	0	
0.622415	0.441558	0.558442	0.0865801	
0.783069	0.302068	0.436508	0.0507456	
0.393939	0.130111	0.462241	0.953583	
0.184223	0.428331	0.10077	0.800866	
0.10558	0.0519481	0.299423	0.345839	
0.0707071	0.152237	0.0103415	0.927128	
0.562049	0.369889	0.262386	0.0892256	
0.00817701	0.248918	0.031746	0.276575	
0	0	0.497354	0.0536316	
0.0310245	0.70178	0.58177	0.0002405	
0.580568	0.911736	0.738817	0.284271	
0.564454	0.524772	0.293651	0.886965	
0.900433	0.922559	0.963684	0.0538721	
0.945887	0.953583	0.669553	0.957672	
0.668591	0.549062	0.194084	0.37013	
0.680856	0.366282	0.431457	0.800866	
0.422318	0.744348	0.667148	0.016354	
0.296777	0.39899	0.26936	0.00817701	
0.943963	0.0392015	0.0928331	0.001924	
0.52862	0.534392	0.130592	0.010101	
0.604137	0.244348	0.250842	0.35089	
0.668831	0.24507	0.0416065	0.780183	
0.0553151	0.139731	0.207311	0.0016835	
0.108466	0.0002405	0.443242	0	
0.739057	0.0603656	0.00529101	0.351611	
0.36532	0.215488	0.0916306	0.380471	
0.207311	0.138528	0.021164	0.564935	
0.211159	0.413179	0.366522	0.186147	
N/A	N/A	N/A	N/A	
0.353295	0.301106	0.193362	0.193603	
0.498076	0.746272	0.42785	0.489899	
N/A	N/A	N/A	N/A	
0.0668591	0.189514	0.169312	0.652237	
0.023569	0.0803271	0.287157	0.0276575	
0.0223665	0.429533	0.0541126	0.465368	
0.840067	0.515152	0.126984	0.21645	
0.557961	0.539683	0.126263	0.224387	
0.759019	0.74026	0.285233	0.0189995	
0.412698	0.0223665	0.668591	0.018759	
0	0	0	0	
0.689995	0.002405	0.391294	0.212602	
0.392256	0.697691	0.224627	0.58153	
0.444204	0.507937	0.408369	0.630351	
0.802549	0.171236	0.110149	0.191198	
0.446609	0.0596441	0.222703	0.536075	
0.746753	0.440596	0.70202	0.331169	
0.376142	0.233285	0.549543	0.542088	
0.354978	0.430736	0.0863396	0.661857	
0.0533911	0.326359	0.41823	0.136364	
0.274892	0.402838	0.820106	0.501203	
0.119529	0.708273	0.0791246	0.795815	
0.411977	0.949014	0.000721501	0.367003	
0.0002405	0.130592	0.18759	0.232564	
0.715729	0.747234	0.612795	0.109428	
0.732564	0.422559	0.001924	0.210438	
0.10582	0.445166	0.11039	0.0646946	
0.821789	0.795815	0.786436	0.345599	
0.826359	0.634921	0.138528	0.161135	
0.113276	0.02405	0.175806	0.16835	
0.144781	0.351371	0.293651	0.0406445	
0.901154	0.522367	0.575277	0.00649351	
0.0002405	0.0851371	0.376142	0.0557961	
0.161135	0.265272	0.326118	0.765272	
0.0594036	0.696248	0.832131	0.020202	
0.875661	0.046657	0.354257	0.0817701	
0.755171	0.573593	0.225349	0.14911	
0.193362	0.66354	0.848725	0.368687	
0.353295	0.776335	0.837662	0.233285	
0.757576	0.77417	0.261183	0.955507	
0.342953	0.842713	0.633237	0.701058	
0.280423	0.248196	0.180856	0.222944	
0.442761	0.0223665	0.0132275	0.376142	
0.145503	0.475469	0.864358	0.0002405	
0.452862	0.0721501	0.666667	0.044252	
0.0334295	0.566619	0.968254	0.564935	
0.556518	0.131794	0.675565	0.481241	
0.733285	0.655123	0.297499	0.0933141	
0.013949	0.873497	0.0238095	0.82708	
0.012506	0.566619	0.332371	0.503367	
0.169072	0.344637	0.0541126	0.41823	
0.0151515	0.434343	0.350409	0.0031265	
0.986772	0.547379	0.968735	0.143579	
0.709957	0.0343915	0.0416065	0.0769601	
0.936989	0.0733526	0.0502646	0.233045	
0.6633	0.649351	0.0935546	0.0630111	
0.435546	0.234247	0.378307	0.308081	
0.232804	0.048581	0.526215	0.0692641	
0.0699856	0.0012025	0.232083	0.124098	
0	0	0	0	
0.0704666	0.616643	0.032227	0.0002405	
0.229197	0.435065	0.0392015	0.134921	
0.265753	0.233766	0.001924	0.00649351	
0.425445	0.746513	0	0	
0.312891	0.299423	0.0646946	0.113516	
0.930495	0.118567	0.790284	0.344396	
0.299423	0.361472	0.891294	0.491101	
N/A	N/A	N/A	N/A	
0.130832	0.112554	0.100529	0.12482	
0.165464	0.158971	0.039442	0.987975	
0.696248	0.500241	0.270322	0.154161	
0.387446	0.89442	0.66354	0.0699856	
0.0440115	0.755652	0.184945	0.358586	
0.547379	0.656325	0.874699	0.723425	
0.842953	0.577922	0.391053	0.245791	
0.502165	0.899471	0.70683	0.417027	
0.685426	0.532708	0.169793	0.642857	
N/A	N/A	N/A	N/A	
0.329726	0.645503	0.891775	0.223184	
0.740741	0.972823	0.620972	0.465368	
0.176046	0.703463	0.291967	0.488696	
0.339586	0.580327	0.884079	0.80784	
0.614719	0.9038	0.762867	0.683261	
0.222703	0.712362	0.739779	0.521645	
0.460558	0.449014	0.608225	0.8367	
0	0	0	0	
0.0699856	0.0695046	0.012987	0.36532	
0.0002405	0.0702261	0.0865801	0.0524291	
0.270082	0.176287	0.536797	0.662338	
0.211159	0.645262	0.405243	0.508658	
0.916065	0.13444	0.628427	0.233045	
N/A	N/A	N/A	N/A	
0.339586	0.104618	0.227754	0.365079	
0.911977	0.908129	0.814093	0.530784	
0.138047	0.33165	0.292208	0.504089	
0.0945166	0.279702	0.613035	0.454786	
0.424242	0.11039	0.618086	0.768879	
0.0430495	0.205628	0	0	
0.381914	0.00817701	0.22102	0.315055	
0.547619	0.719096	0.449495	0.380471	
0.0779221	0.573112	0.233045	0.140452	
0.440596	0.719817	0.520683	0.0454545	
0.295575	0.365801	0.474266	0.326118	
0.0584416	0.477874	0.690957	0.233766	
0.500481	0.146224	0.565897	0.655123	
0.974988	0.996633	0.666907	0.443482	
0.267436	0.805195	0.251563	0.032227	
0.160895	0.212843	0.540164	0.461039	
0.545936	0.353776	0.222944	0.888167	
0.62506	0.747234	0.377104	0.0358345	
0.850649	0.271765	0.561568	0.044733	
0.350409	0.573353	0.346801	0.298701	
0.544733	0.115681	0.145022	0.047138	
0.296296	0.196248	0.402838	0.445406	
0.0012025	0.013949	0.298942	0.20683	
0.661376	0.399952	0.689995	0.161376	
0.344877	0.873256	0.526936	0.410534	
0.10582	0.501443	0.325637	0.345118	
0.200818	0.126022	0.204425	0.663059	
0.131554	0.321549	0.907407	0.546417	
0.191198	0.215488	0.443001	0.589466	
0.275613	0.018759	0.473304	0.362434	
0.76936	0.0281385	0.220779	0.110149	
0.744829	0.0937951	0.211881	0.238336	
0.356421	0.206349	0.287879	0.305195	
0.0449735	0.568783	0.0625301	0.170755	
0.650313	0.338384	0.013949	0.630111	
0.76936	0.032227	0.017797	0.286676	
0.861231	0.838865	0.22607	0.537037	
0.321549	0.339827	0.271525	0	
0.160414	0.00793651	0.0630111	0.39442	
0	0	0.197451	0.434584	
0.00649351	0.652477	0.537518	0.462722	
0.107744	0.655123	0.280904	0.782347	
0.154401	0.196248	0.0372775	0.558442	
0.535354	0.221982	0.495911	0.481481	
0.540885	0.989177	0.590669	0.183983	
0.974507	0.553872	0.766474	0.0860991	
0.538961	0.30279	0.788119	0.267436	
0.23545	0.415825	0.0016835	0.131794	
0.706349	0.748677	0.0016835	0.0550746	
0.791727	0.849206	0.0913901	0.381914	
0.939394	0.268639	0.0509861	0.0887446	
0	0	0	0	
0.00649351	0.478836	0.244829	0.524772	
0.474507	0.047138	0.489177	0.578884	
0.663059	0.016835	0.297499	0.282347	
0.54786	0.876623	0.378307	0.169793	
